Candidate,Party,Criminal Cases,Education,Age,Constituency,Total Assets,Liabilities,Year
R. S. ADIL,National Loktantrik Party,0,Post Graduate,59,East Delhi + National Capital Territory Of Delhi,2072486,0,2004
RAM SAMUJHA,AD,0,Post Graduate,34,East Delhi + National Capital Territory Of Delhi,18388,0,2004
RAM SINGH,IND,0,Graduate,46,East Delhi + National Capital Territory Of Delhi,61400,0,2004
SATISH KUMAR TYAGI,IND,0,Post Graduate,52,East Delhi + National Capital Territory Of Delhi,8360000,0,2004
SATYA RANI SHARMA,BRPP,0,Not Given,48,East Delhi + National Capital Territory Of Delhi,1251000,0,2004
KAPIL SIBAL   Winner ,INC,0,Post Graduate,55,Chandni Chowk + National Capital Territory Of Delhi,158850000,0,2004
ALIM,IND,0,5th Pass,32,Chandni Chowk + National Capital Territory Of Delhi,2000080500,0,2004
AMIT WHIG,IND,0,Graduate,31,Chandni Chowk + National Capital Territory Of Delhi,417000,260000,2004
ARUN KUMAR,IND,0,Graduate Professional,39,Chandni Chowk + National Capital Territory Of Delhi,5320000,633300000,2004
ASHOK KUMAR,IND,0,10th Pass,50,Chandni Chowk + National Capital Territory Of Delhi,59500,0,2004
BASHIR AHMED,IND,0,Doctorate,58,Chandni Chowk + National Capital Territory Of Delhi,943000,0,2004
DR. SANJAY KUMAR GUPTA,SHS,0,Post Graduate,45,Chandni Chowk + National Capital Territory Of Delhi,279000,884152,2004
GIAN PRAKASH SAINI,BSP,0,Post Graduate,45,Chandni Chowk + National Capital Territory Of Delhi,7564243,3214000,2004
JAGDISH KUMAR DEMBALA,IND,0,Post Graduate,56,Chandni Chowk + National Capital Territory Of Delhi,190000,0,2004
MOHD. SAMI,IND,0,Graduate,32,Chandni Chowk + National Capital Territory Of Delhi,75000,0,2004
MUKESH ARORA,IND,0,Graduate Professional,51,Chandni Chowk + National Capital Territory Of Delhi,2063000,0,2004
ROOP DHAR YADAV,SAP,0,Not Given,38,Chandni Chowk + National Capital Territory Of Delhi,80700,0,2004
SATISH KUMAR,IND,0,Graduate Professional,44,Chandni Chowk + National Capital Territory Of Delhi,55373,0,2004
SHIV HARI AGRAWAL,IND, 1 ,10th Pass,41,Chandni Chowk + National Capital Territory Of Delhi,201000,0,2004
SMRITI Z. IRAANI,BJP,0,Graduate,28,Chandni Chowk + National Capital Territory Of Delhi,2698783,0,2004
ANIL KUMAR CHADHA,IND,0,12th Pass,41,Delhi Sadar + National Capital Territory Of Delhi,269908,0,2004
DHARAM PAL,BSP,0,Others,66,Delhi Sadar + National Capital Territory Of Delhi,2601500,0,2004
DILDAR HUSSIN BEG,IND,0,12th Pass,39,Delhi Sadar + National Capital Territory Of Delhi,29573000,0,2004
HARI KRISHAN,IND,0,8th Pass,41,Delhi Sadar + National Capital Territory Of Delhi,18000,0,2004
MD ZAHID,IND,0,10th Pass,38,Delhi Sadar + National Capital Territory Of Delhi,2776000,0,2004
VIJAY GOEL,IND,0,Others,34,Delhi Sadar + National Capital Territory Of Delhi,4590500,0,2004
VIJAY KUMAR GUPTA,IND,0,Not Given,47,Delhi Sadar + National Capital Territory Of Delhi,0,0,2004
KRISHNA TIRATH   Winner ,INC,0,Graduate Professional,49,Karol Bagh + National Capital Territory Of Delhi,6415254,0,2004
ANITA ARYA,BJP,0,Doctorate,42,Karol Bagh + National Capital Territory Of Delhi,758485,0,2004
DR. P.L. PREMI,IND,0,Doctorate,60,Karol Bagh + National Capital Territory Of Delhi,1298160,68000,2004
GHAN SHYAM MORWAL,DBP,0,10th Pass,45,Karol Bagh + National Capital Territory Of Delhi,78800,0,2004
KISHAN PYARI,IND,0,Not Given,69,Karol Bagh + National Capital Territory Of Delhi,675000,0,2004
LAJPAT RAI,IND,0,Graduate,35,Karol Bagh + National Capital Territory Of Delhi,7000,0,2004
SAROJ,IND,0,12th Pass,37,Karol Bagh + National Capital Territory Of Delhi,722856,0,2004
SATISH KUMAR,IND,0,8th Pass,45,Karol Bagh + National Capital Territory Of Delhi,15000,0,2004
SATYA PAL SINGH,BSP,0,Post Graduate,45,Karol Bagh + National Capital Territory Of Delhi,12561000,0,2004
YUDHVEER SINGH,Samajwadi Janata Party (Rashtriya),0,Graduate Professional,35,Karol Bagh + National Capital Territory Of Delhi,6185640,252000,2004
SUDAM MARNDI   Winner ,JMM, 4 ,12th Pass,38,Mayurbhanj + Orissa,1780596,0,2004
BHAGIRATHI MAJHI,BJP,0,Graduate,50,Mayurbhanj + Orissa,1358000,41719,2004
KANDA CHARAN NAIK,BSP,0,12th Pass,49,Mayurbhanj + Orissa,440000,0,2004
SUSHILA TIRIYA,INC,0,Graduate,47,Mayurbhanj + Orissa,849964,0,2004
MAHAMEGHA BAHAN AIRA KHARBELA SWAIN   Winner ,BJP,0,Post Graduate,51,Balasore + Orissa,1010000,0,2004
Malayendra Kisor Chaudhuri,BMVP,0,Doctorate,66,Balasore + Orissa,2523012,0,2004
Mrutyunjay Mohapatra,IND,0,Post Graduate,44,Balasore + Orissa,1200000,0,2004
NALINI KUMAR JENA,BSP,0,Others,0,Balasore + Orissa,15000,0,2004
TRAILOKYA NATH DAS,RPI,0,Not Given,60,Balasore + Orissa,590800,0,2004
MURALIDHAR JENA,INC,0,Graduate,57,Bhadrak + Orissa,378000,241156,2004
PRAFULLA KUMAR DAS,BSP,0,Post Graduate,46,Bhadrak + Orissa,1110,0,2004
Purusottam Malik,IND,0,Literate,50,Bhadrak + Orissa,180000,0,2004
MOHAN JENA   Winner ,BJD,0,Post Graduate,44,Jajpur + Orissa,870000,22568,2004
AMIYA KANTA MALLIK,INC,0,Graduate,45,Jajpur + Orissa,4805000,9647,2004
BIJAY KUMAR MALLIK,BMVP,0,10th Pass,26,Jajpur + Orissa,260000,0,2004
RADHABALLAV MALLIK,IND,0,Graduate,30,Jajpur + Orissa,0,0,2004
ARCHANA NAYAK   Winner ,BJD,0,Post Graduate,38,Kendrapara + Orissa,384400,32000,2004
BIKRAM KESHARI ROUTRAY,IND,0,12th Pass,33,Kendrapara + Orissa,0,0,2004
SRIKANT KUMAR JENA,INC,0,Graduate,53,Kendrapara + Orissa,4880104,1339814,2004
BHARTRUHARI MAHTAB   Winner ,BJD,0,Post Graduate,47,Cuttack + Orissa,17843407,169357,2004
JAYANTI PATNAIK,INC,0,Graduate,72,Cuttack + Orissa,10472416,0,2004
BRAHMANANDA PANDA   Winner ,BJD,0,Post Graduate,54,Jagatsinghpur + Orissa,5982315,53760,2004
BIMALENDU SWAIN,IND,0,12th Pass,31,Jagatsinghpur + Orissa,0,0,2004
PRADIP KUMAR MALLICK,BSP,0,Post Graduate,32,Jagatsinghpur + Orissa,2000,0,2004
RANJIB BISWAL,INC, 2 ,Graduate,33,Jagatsinghpur + Orissa,7391315,0,2004
BRAJA KISHORE TRIPATHY   Winner ,BJD,0,Post Graduate,57,Puri + Orissa,4197384,0,2004
PINAKI MISRA,INC,0,Graduate Professional,44,Puri + Orissa,207245000,0,2004
PRASANNA KUMAR PATASANI   Winner ,BJD,0,Post Graduate,56,Bhubaneswar + Orissa,4441581,0,2004
B. RAMACHANDRA,IND,0,Post Graduate,60,Bhubaneswar + Orissa,1610038,263,2004
BADRI NARAYAN ROUTRAY,BSP,0,Post Graduate,66,Bhubaneswar + Orissa,108000,2195,2004
PRAMILA BEHERA,IND,0,Graduate,27,Bhubaneswar + Orissa,14000,0,2004
PRAMOD SAMANTARA,RPI,0,12th Pass,47,Bhubaneswar + Orissa,0,0,2004
SHANTI DAS,SP,0,Post Graduate,62,Bhubaneswar + Orissa,1830000,0,2004
SOUMYA RANJAN PATNAIK,INC, 8 ,Post Graduate,52,Bhubaneswar + Orissa,18727662,1452965,2004
HARI HAR SWAIN   Winner ,BJD,0,12th Pass,69,Aska + Orissa,12192000,1586478,2004
DUTIKRISHNA PADHI,IND,0,10th Pass,66,Aska + Orissa,110000,0,2004
RAMKRUSHANA PATNAIK,INC,0,Post Graduate,62,Aska + Orissa,5234000,204828,2004
CHANDRA SEKHAR SAHU   Winner ,INC,0,Graduate Professional,54,Berhampur + Orissa,1419000,0,2004
ANADI SAHU,BJP,0,Graduate,64,Berhampur + Orissa,1525000,0,2004
JAGANATH PATRO,IND,0,Not Given,40,Berhampur + Orissa,25000,0,2004
K . SHYAMBABU SUBUDHI,IND,0,10th Pass,68,Berhampur + Orissa,300000,0,2004
GIRIDHAR GAMANG   Winner ,INC,0,Graduate,61,Koraput + Orissa,459812,0,2004
MEGHANADA SABAR,CPI(ML)(L),0,12th Pass,27,Koraput + Orissa,0,0,2004
PAPANNA MUTIKA,BJD,0,Post Graduate,60,Koraput + Orissa,1421019,170000,2004
TANKADHAR MAJHI,BSP,0,Not Given,27,Koraput + Orissa,150000,0,2004
PARSURAM MAJHI   Winner ,BJP,0,Graduate,43,Nowrangpur + Orissa,767000,25000,2004
CHANDRA SEKHAR MAJHI,INC,0,Post Graduate,37,Nowrangpur + Orissa,817000,0,2004
CHANDRADHWAJA MAJHI,BSP,0,Graduate,44,Nowrangpur + Orissa,52500,0,2004
BIKRAM KESHARI DEO   Winner ,BJP,0,Graduate,52,Kalahandi + Orissa,3237000,10823,2004
BHAKTA CHARAN DAS,INC, 1 ,Graduate Professional,45,Kalahandi + Orissa,3474860,1664692,2004
KUNJA BIHARI BAGARTTI,SP,0,Graduate,66,Kalahandi + Orissa,1438000,8000,2004
Panchanan Dhangada Majhi,RPI,0,10th Pass,52,Kalahandi + Orissa,10000,0,2004
SUGRIB SINGH   Winner ,BJD,0,Graduate,40,Phulbani + Orissa,869000,326000,2004
NAKUL NAYAK,IND, 4 ,Graduate,41,Phulbani + Orissa,5169000,812473,2004
RAMACHANDRA NAIK,IND,0,10th Pass,68,Phulbani + Orissa,270000,0,2004
SANGEETA KUMARI SINGH DEO   Winner ,BJP,0,Graduate,42,Bolangir + Orissa,26899686,383762,2004
BALGOPAL MISHRA,IND, 2 ,Post Graduate,63,Bolangir + Orissa,10324142,3025000,2004
DEBENDRA KUMAR BISWAL,BSP,0,Post Graduate,33,Bolangir + Orissa,0,0,2004
HENABATI BARIK,IND,0,Literate,37,Bolangir + Orissa,30000,0,2004
LALIT MOHAN GANDHI,IND,0,Literate,55,Bolangir + Orissa,0,0,2004
PARAMANAND CHHATAR,SP, 1 ,Graduate Professional,51,Bolangir + Orissa,15040355,0,2004
SARAT PATTANAYAK,INC,0,Post Graduate,48,Bolangir + Orissa,5911781,0,2004
PRASANNA ACHARYA   Winner ,BJD,0,Graduate Professional,54,Sambalpur + Orissa,10184422,874591,2004
ASHOK MITTAL,BSP,0,10th Pass,43,Sambalpur + Orissa,149360,0,2004
SANJAY BHOI,INC,0,Graduate,30,Sambalpur + Orissa,1592000,0,2004
DHARMENDRA PRADHAN   Winner ,BJP,0,Post Graduate,35,Deogarh + Orissa,476756,306250,2004
Bunde Dhurua,IND,0,12th Pass,64,Deogarh + Orissa,434000,0,2004
Sriballav Panigrahi,INC,0,Post Graduate,63,Deogarh + Orissa,1943431,85077,2004
Sudarsan Behera,BSP,0,8th Pass,32,Deogarh + Orissa,0,0,2004
TATHAGATA SATAPATHY   Winner ,BJD, 5 ,Others,48,Dhenkanal + Orissa,2775930,0,2004
BHAJAMAN BEHERA,SP,0,12th Pass,61,Dhenkanal + Orissa,2958500,1400850,2004
DIBYA KISHORE DAS,IND,0,Others,34,Dhenkanal + Orissa,151000,0,2004
KAMAKHYA PRASAD SINGHDEO,INC,0,Graduate,63,Dhenkanal + Orissa,13730000,121884,2004
JUAL ORAM   Winner ,BJP, 3 ,10th Pass,43,Sundargarh + Orissa,5746675,800000,2004
FRIDA TOPNO,INC,0,Post Graduate,78,Sundargarh + Orissa,458520,0,2004
GEORGE TIRKEY,IND, 3 ,12th Pass,45,Sundargarh + Orissa,7354556,0,2004
Harsa Chhatria,BSP,0,Graduate,43,Sundargarh + Orissa,12000,0,2004
RADHIKA EKKA,Jharkhand Party,0,Not Given,37,Sundargarh + Orissa,0,0,2004
ANANTA NAYAK   Winner ,BJP,0,12th Pass,34,Keonjhar + Orissa,818420,69086,2004
DEEPAK KUMAR SINGH,IND,0,12th Pass,26,Keonjhar + Orissa,149000,0,2004
DR. SUDARSAN LOHAR,IND,0,12th Pass,54,Keonjhar + Orissa,1732699,0,2004
MAHESWAR MAJHI,IND,0,Graduate,54,Keonjhar + Orissa,511500,0,2004
NILAKANTHA NAYAK,INC,0,Graduate,45,Keonjhar + Orissa,5380000,859972,2004
RAMADASS. M.   Winner ,PMK,0,Doctorate,54,Pondicherry + Pondicherry,3217000,247304,2004
VINOD KHANNA   Winner ,BJP,0,Graduate,58,Gurdaspur + Punjab,81081889,1236000,2004
BALKAR SINGH,IND,0,Post Graduate,49,Gurdaspur + Punjab,8730000,0,2004
BRIJ MOHAN JULKA,BSP,0,10th Pass,61,Gurdaspur + Punjab,11722902,0,2004
SUKHBUNS KAUR BHINDER,INC,0,Graduate,60,Gurdaspur + Punjab,14925665,304640,2004
NAVJOT SINGH SIDHU   Winner ,BJP, 1 ,Graduate,41,Amritsar + Punjab,64211374,398529,2004
BALDEV SINGH RATHOR,IND,0,Graduate,38,Amritsar + Punjab,460000,0,2004
GEETA,BGTD,0,Post Graduate,28,Amritsar + Punjab,0,0,2004
HARBANS LAL MAHAJAN,SP,0,8th Pass,59,Amritsar + Punjab,5718630,1247815,2004
RAGHUNANDAN LAL BHATIA,INC,0,Graduate,83,Amritsar + Punjab,8237077,0,2004
RAM SHARAN PAUL,BSP,0,Post Graduate,55,Amritsar + Punjab,10545894,119469,2004
RAMESH TALWAR,IND, 1 ,Post Graduate,67,Amritsar + Punjab,31715878,0,2004
REHMAT MASIH,IND,0,Not Given,44,Amritsar + Punjab,3679000,0,2004
SANJIV KUMAR PRASHAR ADVOCATE,IND,0,Graduate Professional,32,Amritsar + Punjab,185000,0,2004
SAT PAL DOGRA,IND,0,Not Given,52,Amritsar + Punjab,8523,0,2004
SURINDER KUMAR KHOSLA,IND,0,Not Given,36,Amritsar + Punjab,55000,0,2004
RATTAN SINGH   Winner ,SAD, 1 ,Graduate Professional,60,Tarn Taran + Punjab,29516341,0,2004
RAJWANT SINGH,BGTD,0,Not Given,66,Tarn Taran + Punjab,4000000,0,2004
RAVEL SINGH,BSP,0,Others,60,Tarn Taran + Punjab,1252000,0,2004
SUKHBINDER SINGH ( SUKH SARKARIA),INC, 1 ,Graduate,45,Tarn Taran + Punjab,30786563,2500000,2004
RANA GURJEET SINGH   Winner ,INC,0,10th Pass,52,Jullundur + Punjab,205828008,2500000,2004
DEVI DASS NAHAR,BSP,0,8th Pass,49,Jullundur + Punjab,426992,0,2004
NARESH GUJRAL,SAD,0,Graduate Professional,56,Jullundur + Punjab,192876742,34116,2004
VINAY JALANDHARI,IND, 1 ,10th Pass,43,Jullundur + Punjab,76100,34000,2004
CHARANJIT SINGH ATWAL   Winner ,SAD,0,Graduate Professional,67,Phillaur + Punjab,16469765,710013,2004
HANS RAJ PABWAN,IND,0,Graduate,41,Phillaur + Punjab,110000,0,2004
PAWAN KUMAR TINU,BSP,0,Post Graduate,38,Phillaur + Punjab,3666671,0,2004
SANTOSH CHOWDHARY,INC,0,Graduate Professional,62,Phillaur + Punjab,9302573,0,2004
AVINASH RAI KHANNA   Winner ,BJP,0,Graduate Professional,43,Hoshiarpur + Punjab,1623665,0,2004
AJEET SINGH PARMAR,Samajwadi Janata Party (Rashtriya),0,Graduate,35,Hoshiarpur + Punjab,175000,0,2004
CHARANJIT SINGH CHANNI,BSP,0,Others,62,Hoshiarpur + Punjab,93441996,2416095,2004
COMRADE DARSHAN SINGH MATTU,CPM,0,Graduate,50,Hoshiarpur + Punjab,3038500,130000,2004
KULDIP RAI,IND,0,Not Given,34,Hoshiarpur + Punjab,66500,0,2004
SUKHDEV SINGH LIBRA   Winner ,SAD,0,10th Pass,72,Ropar + Punjab,10332944,0,2004
BHAG SINGH,SAD(A)(Simranjit Singh Mann),0,Not Given,62,Ropar + Punjab,5305176,13955,2004
MAAN SINGH MANHERA,BSP,0,Others,44,Ropar + Punjab,2120000,0,2004
SHAMSHER SINGH DULLO,INC,0,Graduate Professional,56,Ropar + Punjab,23587175,1417041,2004
PRENEET KAUR   Winner ,INC,0,Graduate,59,Patiala + Punjab,412867297,0,2004
GURNAM SINGH,SAD(A)(Simranjit Singh Mann),0,5th Pass,45,Patiala + Punjab,5850808,0,2004
HARGOPAL SINGH,BSP,0,10th Pass,62,Patiala + Punjab,3415000,0,2004
KANWALJIT SINGH,SAD,0,Others,60,Patiala + Punjab,28481804,0,2004
SHARANJIT SINGH DHILLON   Winner ,SAD, 1 ,Graduate Professional,51,Ludhiana + Punjab,9842137,1176489,2004
BALWANT SINGH RAMOOWALIA,LBP,0,Post Graduate,62,Ludhiana + Punjab,15299197,0,2004
MUNISH TEWARI,INC, 2 ,Graduate Professional,38,Ludhiana + Punjab,10842494,479251,2004
RABINDER SINGH SOHIL,BSP,0,Post Graduate,45,Ludhiana + Punjab,7246100,0,2004
RASHPAL SINGH GILL,IND,0,Graduate,40,Ludhiana + Punjab,194000,250000,2004
SUKHDEV SINGH DHINDSA   Winner ,SAD,0,Graduate,67,Sangrur + Punjab,13984341,0,2004
ARVIND KHANNA,INC,0,Others,37,Sangrur + Punjab,65937649,5600000,2004
MANGAT RAI BANSAL,BSP, 1 ,8th Pass,45,Sangrur + Punjab,6737480,0,2004
SIMRANJIT SINGH MANN,SAD(A)(Simranjit Singh Mann), 1 ,Graduate,59,Sangrur + Punjab,33414322,0,2004
PARAMJIT KAUR GULSHAN   Winner ,SAD,0,Post Graduate,56,Bhatinda + Punjab,6507661,0,2004
BHAGWANT SINGH SAMAON,CPI(ML)(L),0,Others,28,Bhatinda + Punjab,0,15000,2004
GURNAM SINGH,BSP,0,Post Graduate,56,Bhatinda + Punjab,2171200,20000,2004
JASVIR SINGH,IND,0,Graduate,32,Bhatinda + Punjab,50000,0,2004
KAUSHALYA CHAMAN BHAURA,CPI,0,Graduate,55,Bhatinda + Punjab,2430766,431430,2004
SARABJEET SINGH,SAD(A)(Simranjit Singh Mann), 2 ,12th Pass,25,Bhatinda + Punjab,4011000,0,2004
SUKHBIR SINGH BADAL   Winner ,SAD, 1 ,Post Graduate,42,Faridkot + Punjab,133811603,17359781,2004
ASHOK KUMAR,JD(S),0,Not Given,50,Faridkot + Punjab,2695000,650000,2004
GURLAL SINGH,SAD(A)(Simranjit Singh Mann),0,12th Pass,45,Faridkot + Punjab,17473286,200000,2004
HARMAIL SINGH,IND,0,10th Pass,40,Faridkot + Punjab,783000,261500,2004
KARAN KAUR BRAR,INC,0,Graduate,52,Faridkot + Punjab,22275000,0,2004
NAVNEET KUMAR,SHS,0,12th Pass,32,Faridkot + Punjab,600000,98000,2004
NIRMAL SINGH,LJNSP,0,10th Pass,38,Faridkot + Punjab,20000,0,2004
SANT RAM,BSP,0,10th Pass,43,Faridkot + Punjab,40000,0,2004
SUKHBIR SINGH,IND,0,12th Pass,30,Faridkot + Punjab,55000,0,2004
ZORA SINGH MAAN   Winner ,SAD, 1 ,10th Pass,62,Ferozepur + Punjab,5561000,723000,2004
AJAY DANIEL ( TINKU ),IND,0,12th Pass,33,Ferozepur + Punjab,0,0,2004
DHIAN SINGH MAND,SAD(A)(Simranjit Singh Mann),0,Others,44,Ferozepur + Punjab,87000,35000,2004
JAGMEET SINGH BRAR,INC,0,Graduate,45,Ferozepur + Punjab,11404217,1330000,2004
MAHINDERJIT SINGH,IND,0,10th Pass,43,Ferozepur + Punjab,5541500,198190,2004
MOHAN SINGH FALIAN WALA,BSP,0,10th Pass,43,Ferozepur + Punjab,5231087,0,2004
PARAMJIT SINGH DESAL,IND,0,Literate,45,Ferozepur + Punjab,20000,0,2004
NIHALCHAND MEGHWAL   Winner ,BJP,0,Graduate,32,Ganganagar + Rajasthan,2282422,168941,2004
BHARATRAM,INC,0,Graduate,47,Ganganagar + Rajasthan,739350,27000,2004
COMRED SHYOPATRAM,CPM,0,Graduate,25,Ganganagar + Rajasthan,0,0,2004
MUNSHI RAM,BSP,0,Literate,60,Ganganagar + Rajasthan,200000,0,2004
DHARMENDRA   Winner ,BJP,0,12th Pass,68,Bikaner + Rajasthan,230326000,5428225,2004
ARJAN RAM,BSP,0,8th Pass,42,Bikaner + Rajasthan,619784,0,2004
RAMESHWAR LAL,INC,0,Not Given,40,Bikaner + Rajasthan,16819000,2482000,2004
SURENDRA KUMAR GANDHI,IND,0,Post Graduate,27,Bikaner + Rajasthan,200,32281,2004
RAMSINGH KASWAN   Winner ,BJP,0,Graduate Professional,59,Churu + Rajasthan,13198438,208154,2004
BAL RAM JAKHAR,INC,0,Graduate,76,Churu + Rajasthan,13940583,220008,2004
DAMODAR MISHRA,INLD,0,Post Graduate,65,Churu + Rajasthan,4688847,53217,2004
DAULATRAM PAINSIYA,BSP,0,Graduate,36,Churu + Rajasthan,724000,0,2004
SHISH RAM OLA   Winner ,INC,0,10th Pass,76,Jhunjhunu + Rajasthan,4771614,984980,2004
AYUB KHAN,BSP,0,8th Pass,72,Jhunjhunu + Rajasthan,1290000,0,2004
RANVEER SINGH GUDHA,LJNSP, 19 ,Graduate,33,Jhunjhunu + Rajasthan,392316,0,2004
SANTOSH AHLAWAT,BJP,0,Post Graduate,47,Jhunjhunu + Rajasthan,4709077,0,2004
SUBHASH MEHARIA   Winner ,BJP,0,Graduate,46,Sikar + Rajasthan,13267020,534287,2004
AMRARAM,CPM,0,Post Graduate,49,Sikar + Rajasthan,627000,0,2004
NARAYAN SINGH,INC,0,12th Pass,66,Sikar + Rajasthan,1765401,0,2004
RAMESH CHANDRA SHARMA ADVOCATE,IND,0,Graduate Professional,48,Sikar + Rajasthan,162000,0,2004
GIRDHARI LAL BHARGAVA   Winner ,BJP,0,Graduate Professional,77,Jaipur + Rajasthan,14248322,196196,2004
O. P. BARWADIA,BSP,0,Literate,55,Jaipur + Rajasthan,3870000,0,2004
PRATAP SINGH KHACHARIAWAS,INC, 1 ,Post Graduate,35,Jaipur + Rajasthan,2163661,0,2004
VIJAY RATHI,IND,0,Graduate,30,Jaipur + Rajasthan,644000,0,2004
SACHIN PILOT   Winner ,INC,0,Post Graduate,26,Dausa + Rajasthan,2555000,0,2004
KARTAR SINGH BHADANA,BJP,0,Not Given,54,Dausa + Rajasthan,33504161,8002000,2004
RAKESH MEENA,BSP,0,Graduate,28,Dausa + Rajasthan,1337000,0,2004
ROHITASH KUMAR SHARMA,INLD,0,10th Pass,57,Dausa + Rajasthan,3227694,0,2004
DR. KARAN SINGH YADAV   Winner ,INC,0,Post Graduate,59,Alwar + Rajasthan,4023529,1022864,2004
BHAI SHREE NATH GURJAR,BSP,0,12th Pass,56,Alwar + Rajasthan,345000,0,2004
MAHANT CHANDNATH,BJP, 1 ,Graduate,48,Alwar + Rajasthan,0,0,2004
PT. R. D. SHARMA,IND,0,Literate,67,Alwar + Rajasthan,17967179,479000,2004
VISHVENDRA SINGH   Winner ,BJP,0,12th Pass,41,Bharatpur + Rajasthan,87894237,525000,2004
KHURSHEED AHAMAD,SP,0,10th Pass,41,Bharatpur + Rajasthan,4084000,0,2004
MANDLESHWAR SINGH,BSP,0,12th Pass,71,Bharatpur + Rajasthan,22730470,1112071,2004
VED PRAKASH,INC,0,12th Pass,49,Bharatpur + Rajasthan,616557379,238262560,2004
RAMSWAROOP KOLI   Winner ,BJP, 3 ,8th Pass,39,Bayana + Rajasthan,1053100,0,2004
LAKKHEERAM,IND,0,10th Pass,32,Bayana + Rajasthan,66540,0,2004
MAHENDRA SINGH,INC,0,Post Graduate,66,Bayana + Rajasthan,17695072,487773,2004
SHAKUNTLA PADAM SINGH,BSP,0,Graduate,53,Bayana + Rajasthan,624500,0,2004
NAMO NARAIN   Winner ,INC,0,Post Graduate,60,Sawai Madhopur + Rajasthan,5234897,400000,2004
HARI PRASAD,Samajwadi Janata Party (Rashtriya),0,Literate,48,Sawai Madhopur + Rajasthan,25500,0,2004
JASKAUR,BJP,0,Post Graduate,57,Sawai Madhopur + Rajasthan,8987768,0,2004
KAILASH,BSP,0,Literate,40,Sawai Madhopur + Rajasthan,383420,0,2004
RASA SINGH RAWAT   Winner ,BJP,0,Post Graduate,61,Ajmer + Rajasthan,1471446,0,2004
HAJI HABIBURREHAMAN,INC,0,12th Pass,49,Ajmer + Rajasthan,2384936,0,2004
PARAS CHATAR JAIN,BSP,0,12th Pass,43,Ajmer + Rajasthan,3638000,573000,2004
REKHRAJ FOUJI,IND,0,Literate,53,Ajmer + Rajasthan,125000,300000,2004
KAILASH MEGHWAL   Winner ,BJP,0,Post Graduate,70,Tonk + Rajasthan,10950282,0,2004
NAND KISHORE BAIRWA,INC,0,Post Graduate,61,Tonk + Rajasthan,8239454,0,2004
RAM BABU RAIGER,BSP,0,10th Pass,30,Tonk + Rajasthan,48500,0,2004
RAGHUVEER SINGH KOSHAL   Winner ,BJP,0,Graduate Professional,71,Kota + Rajasthan,5734998,664908,2004
HARI MOHAN SHARMA,INC,0,Post Graduate,65,Kota + Rajasthan,12453278,1026257,2004
KUNDAN CHEETA,SP, 1 ,Graduate,41,Kota + Rajasthan,250000,0,2004
MOTI LAL MEENA,BSP, 4 ,Graduate,57,Kota + Rajasthan,1553000,1002332,2004
DUSHYANT SINGH   Winner ,BJP,0,Post Graduate,33,Jhalawar + Rajasthan,7082067,0,2004
JAKIR HUSEN,IND,0,Not Given,27,Jhalawar + Rajasthan,45000,0,2004
RATAN LAL,BSP,0,Not Given,31,Jhalawar + Rajasthan,15000,0,2004
SANJAY GURJAR,INC,0,Post Graduate,38,Jhalawar + Rajasthan,516766,0,2004
DHAN SINGH RAWAT   Winner ,BJP, 2 ,Graduate Professional,37,Banswara + Rajasthan,1905788,250000,2004
JEETMAL KHANT,JD(U),0,Graduate,44,Banswara + Rajasthan,940036,192000,2004
PRABHULAL RAWAT,INC,0,Literate,67,Banswara + Rajasthan,2113400,131632,2004
SURYALAL KHANT,IND,0,12th Pass,43,Banswara + Rajasthan,96000,0,2004
MAHAVEER BHAGORA   Winner ,BJP, 1 ,Post Graduate,52,Salumber + Rajasthan,3026777,0,2004
BHERULAL MEENA,INC,0,10th Pass,70,Salumber + Rajasthan,2856314,25000,2004
KIKA BHAI MEENA,NCP,0,Literate,62,Salumber + Rajasthan,220000,0,2004
MEGHRAJ TAWAR,CPI,0,12th Pass,65,Salumber + Rajasthan,704000,516000,2004
GIRIJA VYAS,INC,0,Post Graduate,57,Udaipur + Rajasthan,4313752,671216,2004
SUKHDEO MENARIA,IND, 1 ,10th Pass,67,Udaipur + Rajasthan,3691442,0,2004
SUNITA SINGH GUJAR,BSP,0,Not Given,38,Udaipur + Rajasthan,320712,0,2004
SHRICHAND KRIPLANI   Winner ,BJP,0,Not Given,46,Chittorgarh + Rajasthan,2448887,0,2004
RADHA DEVI,CPI,0,Post Graduate,46,Chittorgarh + Rajasthan,3476903,0,2004
S. S. STONE,BSP,0,Graduate,60,Chittorgarh + Rajasthan,150000,0,2004
VISHWA VIJAY SINGH,INC,0,Graduate,44,Chittorgarh + Rajasthan,38730141,8902563,2004
VIJAYENDRAPAL SINGH   Winner ,BJP,0,Graduate,55,Bhilwara + Rajasthan,23765671,250000,2004
KAILASH VYAS,INC,0,Literate,52,Bhilwara + Rajasthan,5064300,660975,2004
MUBARIQ,IND,0,8th Pass,30,Bhilwara + Rajasthan,159000,0,2004
RAMGOPAL JONWAL,BSP,0,Graduate,45,Bhilwara + Rajasthan,543500,0,2004
PUSP JAIN   Winner ,BJP,0,Graduate Professional,48,Pali + Rajasthan,1654429,222611,2004
HEERA RAM,IND,0,12th Pass,35,Pali + Rajasthan,20400,0,2004
MADHAV SINGH DIWAN,IND,0,Graduate Professional,61,Pali + Rajasthan,4459039,0,2004
