id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_run,win_by_wickets,player_of_match,venue,umpire1,umpire2
669,2018,Kolkata,03/05/2018,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,6,SP Narine,Eden Gardens,HDPK Dharmasena,A Deshmukh
670,2018,Indore,04/05/2018,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,6,SA Yadav,Holkar Cricket Stadium,AY Dandekar,S Ravi
671,2018,Pune,05/05/2018,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,6,RA Jadeja,Maharashtra Cricket Association Stadium,Nitin Menon,YC Barde
672,2018,Hyderabad,05/05/2018,Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,bat,normal,0,Sunrisers Hyderabad,0,7,Rashid Khan,"Rajiv Gandhi International Stadium, Uppal",BNJ Oxenford,CK Nandan
673,2018,Mumbai,06/05/2018,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Mumbai Indians,13,0,HH Pandya,Wankhede Stadium,HDPK Dharmasena,A Deshmukh
674,2018,Indore,06/05/2018,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,6,Mujeeb Ur Rahman,Holkar Cricket Stadium,C Shamshuddin,S Ravi
675,2018,Hyderabad,07/05/2018,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Sunrisers Hyderabad,5,0,KS Williamson,"Rajiv Gandhi International Stadium, Uppal",BNJ Oxenford,VK Sharma
676,2018,Jaipur,08/05/2018,Rajasthan Royals,Kings XI Punjab,Rajasthan Royals,bat,normal,0,Rajasthan Royals,15,0,JC Buttler,Sawai Mansingh Stadium,M Erasmus,Nitin Menon
677,2018,Kolkata,09/05/2018,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,normal,0,Mumbai Indians,102,0,Ishan Kishan,Eden Gardens,KN Ananthapadmanabhan,AK Chaudhary
678,2018,Delhi,10/05/2018,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,bat,normal,0,Sunrisers Hyderabad,0,9,S Dhawan,Feroz Shah Kotla,AY Dandekar,C Shamshuddin
679,2018,Jaipur,11/05/2018,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,bat,normal,0,Rajasthan Royals,0,4,JC Buttler,Sawai Mansingh Stadium,M Erasmus,YC Barde
680,2018,Indore,12/05/2018,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,field,normal,0,Kolkata Knight Riders,31,0,SP Narine,Holkar Cricket Stadium,VK Sharma,CK Nandan
681,2018,Delhi,12/05/2018,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,5,AB de Villiers,Feroz Shah Kotla,KN Ananthapadmanabhan,HDPK Dharmasena
682,2018,Pune,13/05/2018,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,8,AT Rayudu,Maharashtra Cricket Association Stadium,M Erasmus,YC Barde
683,2018,Mumbai,13/05/2018,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,7,JC Buttler,Wankhede Stadium,Nitin Menon,S Ravi
684,2018,Indore,14/05/2018,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,10,UT Yadav,Holkar Cricket Stadium,BNJ Oxenford,VK Sharma
685,2018,Kolkata,15/05/2018,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,6,Kuldeep Yadav,Eden Gardens,HDPK Dharmasena,AK Chaudhary
686,2018,Mumbai,16/05/2018,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,field,normal,0,Mumbai Indians,3,0,JJ Bumrah,Wankhede Stadium,M Erasmus,Nitin Menon
687,2018,Bengaluru,17/05/2018,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Royal Challengers Bangalore,14,0,AB de Villiers,M.Chinnaswamy Stadium,AY Dandekar,S Ravi
688,2018,Delhi,18/05/2018,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,field,normal,0,Delhi Daredevils,34,0,HV Patel,Feroz Shah Kotla,VA Kulkarni,HDPK Dharmasena
689,2018,Jaipur,19/05/2018,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,normal,0,Rajasthan Royals,30,0,S Gopal,Sawai Mansingh Stadium,BNJ Oxenford,VK Sharma
690,2018,Hyderabad,19/05/2018,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,normal,0,Kolkata Knight Riders,0,5,CA Lynn,"Rajiv Gandhi International Stadium, Uppal",AK Chaudhary,S Ravi
691,2018,Delhi,20/05/2018,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,bat,normal,0,Delhi Daredevils,11,0,A Mishra,Feroz Shah Kotla,HDPK Dharmasena,CK Nandan
692,2018,Pune,20/05/2018,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,5,L Ngidi,Maharashtra Cricket Association Stadium,Nitin Menon,YC Barde
693,2018,Mumbai,22/05/2018,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,2,F du Plessis,Wankhede Stadium,C Shamshuddin,M Erasmus
694,2018,Kolkata,23/05/2018,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,normal,0,Kolkata Knight Riders,25,0,AD Russell,Eden Gardens,AK Chaudhary,Nitin Menon
695,2018,Kolkata,25/05/2018,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,field,normal,0,Sunrisers Hyderabad,14,0,Rashid Khan,Eden Gardens,HDPK Dharmasena,Nitin Menon
696,2018,Mumbai,27/05/2018,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,8,SR Watson,Wankhede Stadium,M Erasmus,S Ravi
697,2019,Chennai,23/03/2019,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,7,Harbhajan Singh,"MA Chidambaram Stadium, Chepauk",AY Dandekar,BNJ Oxenford
698,2019,Kolkata,24/03/2019,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,6,AD Russell,Eden Gardens,CB Gaffaney,AK Chaudhary
699,2019,Mumbai,24/03/2019,Mumbai Indians,Delhi Capitals,Mumbai Indians,field,normal,0,Delhi Capitals,37,0,RR Pant,Wankhede Stadium,YC Barde,S Ravi
700,2019,Jaipur,25/03/2019,Rajasthan Royals,Kings XI Punjab,Rajasthan Royals,field,normal,0,Kings XI Punjab,14,0,CH Gayle,Sawai Mansingh Stadium,KN Ananthapadmanabhan,C Shamshuddin
701,2019,Delhi,26/03/2019,Delhi Capitals,Chennai Super Kings,Delhi Capitals,bat,normal,0,Chennai Super Kings,0,6,SR Watson,Feroz Shah Kotla,M Erasmus,Nitin Menon
702,2019,Kolkata,27/03/2019,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kolkata Knight Riders,28,0,AD Russell,Eden Gardens,VA Kulkarni,AK Chaudhary
703,2019,Bengaluru,28/03/2019,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,normal,0,Mumbai Indians,6,0,JJ Bumrah,M.Chinnaswamy Stadium,CK Nandan,S Ravi
704,2019,Hyderabad,29/03/2019,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,bat,normal,0,Sunrisers Hyderabad,0,5,Rashid Khan,"Rajiv Gandhi International Stadium, Uppal",C Shamshuddin,BNJ Oxenford
705,2019,Chandigarh,30/03/2019,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,8,MA Agarwal,"Punjab Cricket Association IS Bindra Stadium, Mohali",VA Kulkarni,CB Gaffaney
706,2019,Delhi,30/03/2019,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,field,normal,0,Delhi Capitals,0,0,PP Shaw,Feroz Shah Kotla,AY Dandekar,Nitin Menon
707,2019,Hyderabad,31/03/2019,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Sunrisers Hyderabad,118,0,JM Bairstow,"Rajiv Gandhi International Stadium, Uppal",KN Ananthapadmanabhan,S Ravi
708,2019,Chennai,31/03/2019,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,normal,0,Chennai Super Kings,8,0,MS Dhoni,"MA Chidambaram Stadium, Chepauk",YC Barde,CK Nandan
709,2019,Chandigarh,01/04/2019,Kings XI Punjab,Delhi Capitals,Delhi Capitals,field,normal,0,Kings XI Punjab,14,0,SM Curran,"Punjab Cricket Association IS Bindra Stadium, Mohali",CB Gaffaney,AK Chaudhary
710,2019,Jaipur,02/04/2019,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,7,S Gopal,Sawai Mansingh Stadium,AY Dandekar,M Erasmus
711,2019,Mumbai,03/04/2019,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,normal,0,Mumbai Indians,37,0,HH Pandya,Wankhede Stadium,RJ Tucker,BNJ Oxenford
712,2019,Delhi,04/04/2019,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,5,JM Bairstow,Feroz Shah Kotla,KN Ananthapadmanabhan,C Shamshuddin
713,2019,Bengaluru,05/04/2019,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,5,AD Russell,M.Chinnaswamy Stadium,CB Gaffaney,AK Chaudhary
714,2019,Chennai,06/04/2019,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,normal,0,Chennai Super Kings,22,0,Harbhajan Singh,"MA Chidambaram Stadium, Chepauk",KN Ananthapadmanabhan,RJ Tucker
715,2019,Hyderabad,06/04/2019,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,field,normal,0,Mumbai Indians,40,0,AS Joseph,"Rajiv Gandhi International Stadium, Uppal",AY Dandekar,Nitin Menon
716,2019,Bengaluru,07/04/2019,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,4,K Rabada,M.Chinnaswamy Stadium,YC Barde,S Ravi
717,2019,Jaipur,07/04/2019,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,8,HF Gurney,Sawai Mansingh Stadium,CB Gaffaney,AK Chaudhary
718,2019,Chandigarh,08/04/2019,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,6,KL Rahul,"Punjab Cricket Association IS Bindra Stadium, Mohali",AY Dandekar,M Erasmus
719,2019,Chennai,09/04/2019,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,7,DL Chahar,"MA Chidambaram Stadium, Chepauk",RJ Tucker,C Shamshuddin
720,2019,Mumbai,10/04/2019,Mumbai Indians,Kings XI Punjab,Mumbai Indians,field,normal,0,Mumbai Indians,0,3,KA Pollard,Wankhede Stadium,YC Barde,S Ravi
721,2019,Jaipur,11/04/2019,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,4,MS Dhoni,Sawai Mansingh Stadium,UV Gandhe,BNJ Oxenford
722,2019,Kolkata,12/04/2019,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,7,S Dhawan,Eden Gardens,YC Barde,CK Nandan
723,2019,Mumbai,13/04/2019,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,JC Buttler,Wankhede Stadium,Nitin Menon,A Nand Kishore
724,2019,Chandigarh,13/04/2019,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,8,AB de Villiers,"Punjab Cricket Association IS Bindra Stadium, Mohali",UV Gandhe,S Ravi
725,2019,Kolkata,14/04/2019,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,5,Imran Tahir,Eden Gardens,RJ Tucker,CK Nandan
726,2019,Hyderabad,14/04/2019,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,field,normal,0,Delhi Capitals,39,0,KMA Paul,"Rajiv Gandhi International Stadium, Uppal",BNJ Oxenford,AK Chaudhary
727,2019,Mumbai,15/04/2019,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,field,normal,0,Mumbai Indians,0,5,SL Malinga,Wankhede Stadium,M Erasmus,Nitin Menon
